sample_index,pid,split,dataset_file_path,caption,input_ids_raw,attention_mask_raw,num_tokens
2802,1978,train,DHGTVT_00/01979_00030220.jpg,"nam tóc ngắn màu đen, đi dép tông màu đen, mặc quần dài màu đen, mặc áo phông cộc tay cổ tròn màu đen, trước ngực áo có hình màu trắng, tay trái cầm một vật màu xanh nước biển.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02802_pid1978_01979_00030220_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02802_pid1978_01979_00030220_attention_mask.raw,64
2803,257,train,HoGuom_00/00258_00008160.jpg,"Bé trai mặc áo màu cam, quần đùi cam, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02803_pid257_00258_00008160_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02803_pid257_00258_00008160_attention_mask.raw,23
2804,531,train,HoGuom_00/00532_00003040.jpg,"người phụ nữ tóc màu nâu, mặc áo ba lỗ màu đen, quần đùi jean màu xanh nước biển, giày thể thao màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02804_pid531_00532_00003040_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02804_pid531_00532_00003040_attention_mask.raw,52
2805,811,train,HoGuom_01/00812_00002955.jpg,"nữ chụp từ phía sau, tóc đen dài ngang vai, được cặp gọn lại, áo phông đỏ ngắn tay, dây đeo vắt chéo từ vai phải, túi xách nhỏ ở hông bên trái, quần xanh đậm, đang bước chân trái phía trước, chân phải hơi co lại, hai tay thả tự nhiên.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02805_pid811_00812_00002955_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02805_pid811_00812_00002955_attention_mask.raw,64
2806,1606,train,DHHN_HVBCVT_00/01607_00019935.jpg,"nữ đeo kính, đeo khẩu trang màu xanh, mặc áo khoác màu trắng có sọc ngang màu đen, áo trong màu nâu, mặc quần dài đen có sọc trắng 2 bên, đi giày thể thao đỏ.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02806_pid1606_01607_00019935_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02806_pid1606_01607_00019935_attention_mask.raw,64
2807,777,train,HoGuom_01/00778_00000210.jpg,"cô gái tóc ngắn màu đen, áo dài tay màu hồng, chân váy màu hồng, tay cầm đồ vật màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02807_pid777_00778_00000210_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02807_pid777_00778_00000210_attention_mask.raw,41
2808,486,train,HoGuom_00/00487_00017460.jpg,"người phụ nữ tóc dài màu đen, tóc buộc cao, mặc áo phông màu xanh ngắn tay, khoác ba lô màu xanh rêu, mặc quần dài màu đen, đi xăng đan màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02808_pid486_00487_00017460_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02808_pid486_00487_00017460_attention_mask.raw,64
2809,174,train,HoGuom_00/00175_00004460.jpg,"nữa tóc buộc sau vai, chân đi dép lê xanh, mặc áo phông đỏ khôn cổ quần bò ngố màu xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02809_pid174_00175_00004460_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02809_pid174_00175_00004460_attention_mask.raw,42
2810,1570,train,DHHN_HVBCVT_00/01571_00003030.jpg,"nữ buộc tóc phía sau gáy, đeo kính màu cận, mặc áo khoác màu trắng có mũ phía sau ống tay rộng, mặc quần dài màu đen, đi giầy thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02810_pid1570_01571_00003030_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02810_pid1570_01571_00003030_attention_mask.raw,64
2811,939,train,HoGuom_01/00940_00000690.jpg,"nam tóc ngắn màu đen, mặc áo dài tay nửa vàng nửa đen, áo màu vàng phía sau có mũ màu đen, mặc quần dài màu đen, tay đưa ngang ngực, đi giầy thể thao màu đen đế màu trắng, chân trái co gối phía trước.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02811_pid939_00940_00000690_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02811_pid939_00940_00000690_attention_mask.raw,64
2812,476,train,HoGuom_00/00477_00016930.jpg,"Bạn nữ tóc dài buộc cao, mặc áo cổ tròn màu xanh, đeo mà lô màu xanh rêu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02812_pid476_00477_00016930_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02812_pid476_00477_00016930_attention_mask.raw,40
2813,285,train,HoGuom_00/00286_00009110.jpg,"nam đeo kính, mặc áo phông nâu, quần ngố màu sáng, đi giày thể thao đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02813_pid285_00286_00009110_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02813_pid285_00286_00009110_attention_mask.raw,36
2814,726,train,HoGuom_00/00727_00012290.jpg,"người đàn ông tóc ngắn màu trắng, mặc áo phông ngắn tay màu xanh da trời, mặc quần jean dài màu xanh đen, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02814_pid726_00727_00012290_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02814_pid726_00727_00012290_attention_mask.raw,54
2815,34,train,TRAINNING_DATA/Person35/output_9.jpg,"Một cậu thanh niên mặc áo phông trắng, phía sau có in số to, quần đùi màu đen, có sọc trắng ở bên hông, chân đi dép lê.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02815_pid34_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02815_pid34_output_9_attention_mask.raw,54
2816,1498,train,DHHN_HVBCVT_00/01499_00003750.jpg,"nam đầu đinh, mặc áo khoác mùa đông màu xanh da coban, mặc quần bò xanh, chân đi giày thể thao xám màu, tay cầm túi nilon màu đỏ.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02816_pid1498_01499_00003750_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02816_pid1498_01499_00003750_attention_mask.raw,61
2817,572,train,HoGuom_00/00573_00005280.jpg,"người đàn ông tóc ngắn màu đen, mặc áo phông cổ tròn, ngắn tay màu trắng, quần đùi màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02817_pid572_00573_00005280_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02817_pid572_00573_00005280_attention_mask.raw,41
2818,76,train,HoGuom_00/00077_00000415.jpg,"Một cô gái khoảng 25 tuổi, tóc dài, màu đen, búi tóc nửa đầu, mặc áo hai dây màu đen, quần màu đen, túi xách hồng, chân đi dép xăng đan màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02818_pid76_00077_00000415_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02818_pid76_00077_00000415_attention_mask.raw,64
2819,1106,train,HoGuom_01/01107_00001290.jpg,"nữ tóc dài chấm vai để xõa, mặc áo khoác đen dài tay, viền cổ tay màu trắng, đi giầy trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02819_pid1106_01107_00001290_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02819_pid1106_01107_00001290_attention_mask.raw,46
2820,391,train,HoGuom_00/00392_00013295.jpg,"nam thanh niên đi dép lê xanh, mặc áo phông đen không cổ, quần ngố màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02820_pid391_00392_00013295_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02820_pid391_00392_00013295_attention_mask.raw,33
2821,63,train,TEST_DATA/Person64.2/output_2.jpg,"Một phụ nữ tóc đen búi tó đằng sau, mặc áo phông trơn màu đen, quần màu đen, đi giày búp bê màu nâu nhạt, cổ tay trái đeo đồng hồ.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02821_pid63_output_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02821_pid63_output_2_attention_mask.raw,64
2822,1415,train,HoGuom_01/01416_1.jpg,"Một cô gái có mái tóc màu đen, đeo kính màu đen, mặc áo màu hồng, mặc chân váy ngắn màu xanh nước biển nhạt.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02822_pid1415_01416_1_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02822_pid1415_01416_1_attention_mask.raw,53
2823,440,train,HoGuom_00/00441_00014875.jpg,"người phụ nữ tóc ngắn màu đen, mặc váy màu đen, đeo túi xách màu sáng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02823_pid440_00441_00014875_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02823_pid440_00441_00014875_attention_mask.raw,37
2824,58,train,TRAINNING_DATA/Person59/output_9.jpg,"Một thanh niên nam mặc chiếc áo phông cộc tay màu đen, chiếc quần đùi màu trắng có viền kẻ đỏ, chân đi đôi giày thể thao màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02824_pid58_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02824_pid58_output_9_attention_mask.raw,60
2825,764,train,HoGuom_00/00765_00013750.jpg,"cô gái tóc dài màu đen, mặc áo ngắn tay màu đen có hình màu trắng trước ngực áo, khoác túi xách màu hồng, đi giày thể thao màu đen xám đỏ.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02825_pid764_00765_00013750_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02825_pid764_00765_00013750_attention_mask.raw,64
2826,674,train,HoGuom_00/00675_00008925.jpg,"người đàn ông tóc ngắn màu đen, mặc áo sơ mi kẻ ca rô màu đen trắng, quần dài màu nâu, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02826_pid674_00675_00008925_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02826_pid674_00675_00008925_attention_mask.raw,51
2827,477,train,HoGuom_00/00478_00017110.jpg,"Bé trai tóc đen cắt ngắn, áo phông xanh nhạt có cổ, ngắn tay.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02827_pid477_00478_00017110_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02827_pid477_00478_00017110_attention_mask.raw,28
2828,656,train,HoGuom_00/00657_00008350.jpg,"người phụ nữ tóc dài màu đen, buộc tóc cao, mặc váy màu đen có in hình màu trắng và vàng ở trước, đi giày bệt màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02828_pid656_00657_00008350_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02828_pid656_00657_00008350_attention_mask.raw,54
2829,1572,train,DHHN_HVBCVT_00/01573_00005715.jpg,"nam tóc ngắn, mặc áo khoác màu xanh tím than, phái sau lưng đeo ba lô màu đen, mặc quần dài màu đen, tay trái cầm điện thoại.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02829_pid1572_01573_00005715_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02829_pid1572_01573_00005715_attention_mask.raw,56
2830,136,train,HoGuom_00/00137_00002875.jpg,"thanh niên mặc áo ngoài màu xám, áo trong màu trắng, mặc quần bò xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02830_pid136_00137_00002875_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02830_pid136_00137_00002875_attention_mask.raw,36
2831,118,train,HoGuom_00/00119_00002185.jpg,"nữ đi giày thể thao đen, mặc áo xanh ngắn tay, quần ngố đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02831_pid118_00119_00002185_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02831_pid118_00119_00002185_attention_mask.raw,30
2832,488,train,HoGuom_00/00489_00017405.jpg,"người đàn ông tóc ngắn màu nâu, mặc áo phông ngắn tay màu hồng, quần ngắn màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02832_pid488_00489_00017405_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02832_pid488_00489_00017405_attention_mask.raw,38
2833,1572,train,DHHN_HVBCVT_00/01573_00003780.jpg,"nam tóc ngắn, mặc áo khoác màu xanh sẫm, mặc quần dài màu đen, tay trái cầm điện thoại hai tay để ngang ngực, đi giầy thể thao màu tối.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02833_pid1572_01573_00003780_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02833_pid1572_01573_00003780_attention_mask.raw,63
2834,1463,train,HoGuom_01/01464_1.jpg,"nam thanh niên đeo khẩu trang y tế, mặc áo phông có cổ màu trắng, mặc quần bò màu xanh biển, đi giầy thể thao màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02834_pid1463_01464_1_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02834_pid1463_01464_1_attention_mask.raw,59
2835,1084,train,HoGuom_01/01085_00005145.jpg,"nam tóc ngắn, đeo kính, đeo khẩu trang màu xanh da trời, mặc áo màu đen cộc tay, mặc quần sooc trên gối màu xanh đậm, đi giầy lười màu đen, đế màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02835_pid1084_01085_00005145_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02835_pid1084_01085_00005145_attention_mask.raw,64
2836,1098,train,HoGuom_01/01099_00001350.jpg,"nữ tóc dài màu đen xõa, mặc áo bánh bèo trễ vai mà trắng, đeo túi bên vai phải, túi màu da người, mặc chân váy màu đen cao trên gối, đi giầy thể thao màu trắng có viền đen phía sau, hai chân bước rộng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02836_pid1098_01099_00001350_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02836_pid1098_01099_00001350_attention_mask.raw,64
2837,284,train,HoGuom_00/00285_00009110.jpg,"nữ tóc buộc đuôi ngựa, áo phông màu xanh thẫm, quần ngố bò màu xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02837_pid284_00285_00009110_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02837_pid284_00285_00009110_attention_mask.raw,37
2838,799,train,HoGuom_01/00800_00002355.jpg,"Phụ nữ tóc ngắn, đeo khẩu trang màu đen, mặc áo cộc tay màu trắng, mặc quần sooc màu đen, đi dép xăng đan màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02838_pid799_00800_00002355_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02838_pid799_00800_00002355_attention_mask.raw,57
2839,1626,train,DHHN_HVBCVT_00/01627_00029115.jpg,"nữ, tóc ngắn màu đen, khẩu trang màu đen, áo khoác màu đen trắng, quần dài màu trắng, đi giày màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02839_pid1626_01627_00029115_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02839_pid1626_01627_00029115_attention_mask.raw,47
2840,1236,train,HoGuom_01/01237_00003555.jpg,"Một cô gái tóc ngắn màu đen, mặc áo sơ mi màu trắng, mặc quần bò màu xanh nước biển, đi giày thể thao màu trắng, đeo túi màu vàng, một tay cầm áo khoác hồng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02840_pid1236_01237_00003555_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02840_pid1236_01237_00003555_attention_mask.raw,64
2841,1589,train,DHHN_HVBCVT_00/01590_00008655.jpg,"nam mặc áo phao màu đen, đeo kính, mặc quần dài màu đen, đi giày thể thao.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02841_pid1589_01590_00008655_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02841_pid1589_01590_00008655_attention_mask.raw,37
2842,698,train,HoGuom_00/00699_00010515.jpg,"người đàn ông tóc ngắn màu đen, đeo kính gọng màu đen, mặc áo kẻ ca rô màu đỏ trắng xám, quần dài đen, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02842_pid698_00699_00010515_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02842_pid698_00699_00010515_attention_mask.raw,59
2843,119,train,HoGuom_00/00120_00002185.jpg,"nam mặc áo phông sọc trắng đen, quần đen, đi giày thể thao, đeo ba lô đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02843_pid119_00120_00002185_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02843_pid119_00120_00002185_attention_mask.raw,36
2844,1145,train,HoGuom_01/01146_00001380.jpg,"Một cô gái đội mũ trắng, tóc dài màu nâu, mặc áo màu xám, quần bò xanh, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02844_pid1145_01146_00001380_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02844_pid1145_01146_00001380_attention_mask.raw,45
2845,398,train,HoGuom_00/00399_00013615.jpg,"nam tóc cắt ngắn, đi giày thể thao trắng, mặc quần ngắn màu đen, áo phông ba lỗ màu xanh.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02845_pid398_00399_00013615_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02845_pid398_00399_00013615_attention_mask.raw,42
2846,1349,train,HoGuom_01/01350_00008835.jpg,"Một người phụ nữ có mái tóc màu đen, để thả tóc,mặc váy màu tím có họa tiết màu trắng với màu đỏ, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02846_pid1349_01350_00008835_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02846_pid1349_01350_00008835_attention_mask.raw,52
2847,1161,train,HoGuom_01/01162_00001140.jpg,"Một thanh niên tóc đen, mặc áo màu xám, quần đùi màu đen có sọc trắng, đeo túi đeo chéo màu đen, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02847_pid1161_01162_00001140_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02847_pid1161_01162_00001140_attention_mask.raw,57
2848,1441,train,HoGuom_01/01442_1.jpg,"nam thanh niên mặc áo phông ngắn tay màu xanh tím, đeo khẩu trang y tế, mặc quần đùi màu đen, đi dép tông.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02848_pid1441_01442_1_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02848_pid1441_01442_1_attention_mask.raw,50
2849,58,train,TEST_DATA/Person59.2/output_2.jpg,"Một nam thanh niên tóc đen cắt ngắn, mặc một chiếc áo phông dài màu đen có in hình trang trí nhiều màu ở trước ngực áo, mặc một chiếc quần đùi màu trắng có viền đỏ ở gấu quần và bên cạnh ống quần, đi giày thể thao màu đỏ.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02849_pid58_output_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02849_pid58_output_2_attention_mask.raw,64
2850,722,train,HoGuom_00/00723_00011835.jpg,"cô gái tóc dài ngang vai màu đen, mặc áo phông ngắn tay màu xanh có hình màu đen trước áo, quần sooc màu xám, đi dép màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02850_pid722_00723_00011835_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02850_pid722_00723_00011835_attention_mask.raw,55
2851,38,train,TEST_DATA/Person39.2/output_2.jpg,"Một nam thanh niên đi tông màu đen, mặc quần đùi dài tới trên đầu gối, có kẻ sọc trắng to bên ống quần, mặc một chiếc áo phông trắng cổ tròn ngắn tay, tóc đen cắt ngắn.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02851_pid38_output_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02851_pid38_output_2_attention_mask.raw,64
2852,38,train,TRAINNING_DATA/Person39/output_6.jpg,"Một nam thanh niên mặc áo phông trắng cộc tay, cổ tròn, quần đùi màu đen, có sọc trắng bên cạnh, tay cầm điện thoại, chân đi đôi dép xỏ ngón.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02852_pid38_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02852_pid38_output_6_attention_mask.raw,63
2853,1805,train,DHHN_HVBCVT_00/01806_00004665.jpg,"nam thanh niên đeo khẩu trang y tế, mặc áo dài tay màu xanh rêu, có in chữ màu trắng ở trước ngực, mặc quần dài màu đen, đi dép lê màu ghi nhạt, đang chạy trên đường.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02853_pid1805_01806_00004665_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_train_4000/raw/02853_pid1805_01806_00004665_attention_mask.raw,64
